회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),재무활동으로 인한 현금흐름(*)(IFRS연결)(천원),현금및현금성자산의 증가(IFRS연결)(천원),감가상각비(IFRS연결)(천원),개발비상각(IFRS연결)(천원),기타무형자산상각비(IFRS연결)(천원)
대상(주),001680,2015/12,"92,397,342","-187,496,483","194,564,045","97,620,953","62,449,000",0,"5,191,000"
대상(주),001680,2016/12,"54,766,553","-220,345,665","96,670,185","-69,453,341","71,230,000",0,"5,216,000"
대상(주),001680,2017/12,"166,193,514","-67,662,021","-109,393,234","-36,332,358","74,410,144",0,"5,446,000"
대상(주),001680,2018/12,"121,562,419","-23,368,368","-75,168,647","18,611,164","77,059,000",0,"5,062,000"
대상(주),001680,2019/12,"167,274,479","-49,758,097","-55,066,604","59,594,421","93,703,000",0,"5,002,000"
대상(주),001680,2020/12,"121,067,525","129,795,650","31,577,318","280,455,818","99,283,000",0,"5,810,000"
대상(주),001680,2021/12,"58,662,398","-29,642,302","46,616,078","79,782,288","105,154,353",0,"5,054,000"
대상(주),001680,2022/12,"-90,934,880","-228,794,318","303,096,038","-27,338,981","122,850,786",0,"4,506,000"
대상(주),001680,2023/12,"374,839,864","-210,690,544","21,377,888","183,462,582","130,170,000",0,"6,713,000"
대상(주),001680,2024/12,"187,744,112","-184,568,815","-82,193,004","-69,676,436","139,078,811",0,"7,692,000"
대상(주),001680,2025/12,"188,141,306","-152,817,353","-118,040,809","-77,086,656","158,340,000",0,"7,588,000"
대상홀딩스(주),084690,2013/12,"198,753,280","-194,282,998","-576,446","-1,462,114","59,414,914",0,"5,780,065"
대상홀딩스(주),084690,2014/12,"183,223,903","-170,060,470","-44,688,879","-31,952,695","63,759,888",0,"5,985,936"
대상홀딩스(주),084690,2015/12,"116,454,892","-225,098,912","186,145,776","75,581,285","68,894,055",0,"6,898,072"
대상홀딩스(주),084690,2016/12,"78,200,218","-214,955,580","90,314,733","-46,787,596","77,870,133",0,"6,460,486"
대상홀딩스(주),084690,2017/12,"185,335,464","-83,523,395","-121,311,589","-45,591,060","80,228,876",0,"6,510,085"
대상홀딩스(주),084690,2018/12,"142,677,579","-99,607,921","-24,530,645","14,579,195","83,679,290",0,"7,135,395"
대상홀딩스(주),084690,2019/12,"198,064,096","-86,385,529","-62,427,348","49,748,915","107,568,762",0,"7,153,503"
대상홀딩스(주),084690,2020/12,"144,251,558","158,342,812","20,056,550","320,245,036","115,543,611",0,"7,608,375"
대상홀딩스(주),084690,2021/12,"23,259,927","-133,871,837","174,303,762","68,338,641","122,891,922",0,"8,077,165"
대상홀딩스(주),084690,2022/12,"-132,878,778","-260,721,113","364,739,291","-39,420,169","140,945,000",0,"11,729,000"
대상홀딩스(주),084690,2023/12,"322,400,224","-179,385,324","35,570,702","176,554,534","151,146,000",0,"13,472,000"
대상홀딩스(주),084690,2024/12,"178,251,600","-252,660,439","7,328,575","-56,788,912","163,936,684",0,"15,286,000"
대상홀딩스(주),084690,2025/12,"242,940,140","-179,239,552","-144,308,729","-75,412,078","190,028,042",0,"16,733,000"
대성산업(주),128820,2013/12,"-113,789,609","164,648,734","-156,127,654","-106,729,389","30,915,291",0,"7,250,701"
대성산업(주),128820,2014/12,"-35,565,659","46,016,607","-34,252,526","-23,669,072","16,347,180",0,"4,502,928"
대성산업(주),128820,2015/12,"-35,433,888","583,108,401","-582,792,454","-35,095,878","15,958,289",0,"5,274,448"
대성산업(주),128820,2016/12,"12,109,607","38,558,182","-49,228,619","1,442,942","13,434,453",0,"4,629,449"
대성산업(주),128820,2017/12,"10,232,839","365,486,938","-363,862,216","12,929,528","12,840,383",0,"3,196,746"
대성산업(주),128820,2018/12,"-50,877,982","71,003,788","-11,168,933","8,956,223","12,853,611",0,"2,289,575"
대성산업(주),128820,2019/12,"-23,485,423","-15,066,769","39,233,947","661,811","18,139,110",0,"1,539,513"
대성산업(주),128820,2020/12,"26,219,372","-16,657,652","357,700","11,712,387","14,306,164",0,"778,892"
대성산업(주),128820,2021/12,"-22,278,858","78,442,500","-92,209,731","20,140,452","19,387,205",0,"1,939,642"
대성산업(주),128820,2022/12,"41,904,059","6,824,694","-5,362,343","42,750,968","41,425,888",0,"5,191,497"
대성산업(주),128820,2023/12,"66,904,575","-20,441,004","-50,608,980","-4,147,208","41,137,768",0,"5,519,069"
대성산업(주),128820,2024/12,"51,097,144","-19,618,977","-37,038,018","-4,866,614","39,895,312",0,"5,358,051"
대성산업(주),128820,2025/12,"37,776,049","-7,081,702","-19,195,579","11,374,373","38,965,851",0,"4,887,229"
대성에너지(주),117580,2013/12,,,,,,,
대성에너지(주),117580,2014/12,,,,,,,
대성에너지(주),117580,2015/12,,,,,,,
대성에너지(주),117580,2016/12,,,,,,,
대성에너지(주),117580,2017/12,,,,,,,
대성에너지(주),117580,2018/12,"50,181,701","-41,758,450","-10,207,410","-1,784,159","32,703,181",0,"393,495"
대성에너지(주),117580,2019/12,"47,577,573","-38,588,778","-6,103,844","2,884,951","22,857,504",0,"312,879"
대성에너지(주),117580,2020/12,"35,591,231","-35,655,152","3,387,019","3,323,098","23,909,742",0,"312,879"
대성에너지(주),117580,2021/12,"54,742,669","-36,454,947","-15,909,214","2,378,508","25,116,365",0,"276,606"
대성에너지(주),117580,2022/12,"53,041,241","-34,884,895","-18,290,944","-134,599","26,444,318",0,"194,170"
대성에너지(주),117580,2023/12,"20,153,287","-16,164,928","10,320,407","14,308,766","27,265,047",0,"87,646"
대성에너지(주),117580,2024/12,"45,383,443","-41,483,911","-19,795,460","-15,346,675","28,031,548",0,"66,040"
대성에너지(주),117580,2025/12,,,,,,,
대성홀딩스(주),016710,2013/12,"56,125,373","-3,323,133","29,020,688","81,786,920","27,111,578",0,"773,087"
대성홀딩스(주),016710,2014/12,"44,042,637","-33,642,300","-10,319,814","169,380","28,052,984",0,"835,112"
대성홀딩스(주),016710,2015/12,"57,825,936","-112,767,359","-5,076,619","-59,873,354","30,184,819",0,"948,442"
대성홀딩스(주),016710,2016/12,"62,885,149","-88,879,175","-29,310,076","-55,201,226","31,142,912",0,"1,005,483"
대성홀딩스(주),016710,2017/12,"63,362,527","4,883,591","-71,232,326","-3,254,245","33,294,084",0,"822,292"
대성홀딩스(주),016710,2018/12,"56,378,758","-35,648,190","-16,934,791","3,855,605","35,959,441",0,"871,053"
대성홀딩스(주),016710,2019/12,"56,982,732","-40,315,413","-46,116,917","-29,509,652","27,350,200",0,"500,165"
대성홀딩스(주),016710,2020/12,"72,565,177","-50,896,236","2,744,298","24,413,239","33,244,871",0,"461,321"
대성홀딩스(주),016710,2021/12,"65,869,646","-70,158,338","-16,619,623","-20,908,314","32,926,355",0,"442,733"
대성홀딩스(주),016710,2022/12,"74,633,025","-45,657,907","470,131","29,438,770","33,014,134",0,"335,199"
대성홀딩스(주),016710,2023/12,"-1,564,160","-9,398,453","864,864","-10,097,750","34,960,290",0,"258,834"
대성홀딩스(주),016710,2024/12,"55,830,654","20,813,086","-20,439,803","58,283,703","35,407,887",0,"305,469"
대성홀딩스(주),016710,2025/12,"55,626,718","-2,542,876","-24,677,269","27,587,727","35,127,036",0,"373,798"
대영포장(주),014160,2013/12,,,,,,,
대영포장(주),014160,2014/12,,,,,,,
대영포장(주),014160,2015/12,,,,,,,
대영포장(주),014160,2016/12,,,,,,,
대영포장(주),014160,2017/12,,,,,,,
대영포장(주),014160,2018/12,,,,,,,
대영포장(주),014160,2019/12,,,,,,,
대영포장(주),014160,2020/12,,,,,,,
대영포장(주),014160,2021/12,,,,,,,
대영포장(주),014160,2022/12,,,,,,,
대영포장(주),014160,2023/12,,,,,,,
대영포장(주),014160,2024/12,,,,,,,
대영포장(주),014160,2025/12,,,,,,,
대원강업(주),000430,2013/12,"50,647,710","-144,914,614","102,084,321","7,390,901","33,632,703",0,"154,013"
대원강업(주),000430,2014/12,"42,264,933","-52,562,128","9,996,894","-641,321","41,659,839",0,"236,850"
대원강업(주),000430,2015/12,"96,774,203","-41,335,825","-48,764,220","7,170,859","44,960,158",0,"265,386"
대원강업(주),000430,2016/12,"90,552,535","-87,461,744","20,008,221","24,048,465","48,766,506",0,"325,286"
대원강업(주),000430,2017/12,"93,341,703","-33,118,284","-81,722,496","-23,010,958","53,693,862",0,"410,430"
대원강업(주),000430,2018/12,"119,893,625","-32,778,958","-94,730,724","-7,648,385","54,906,825",0,"233,575"
대원강업(주),000430,2019/12,"6,162,417","-22,430,530","16,739,585","1,656,847","54,451,945",0,"279,057"
대원강업(주),000430,2020/12,"39,584,998","-29,194,871","-19,842,869","-10,669,921","51,958,263",0,"229,489"
대원강업(주),000430,2021/12,"14,375,102","-9,013,224","-14,757,019","-8,842,877","52,464,263",0,"109,037"
대원강업(주),000430,2022/12,"56,182,942","16,217,637","-34,099,311","37,540,121","45,709,163",0,"79,270"
대원강업(주),000430,2023/12,"54,263,487","-38,856,880","-37,842,889","-21,041,260","44,207,537",0,"2,397"
대원강업(주),000430,2024/12,"55,142,023","-82,821,433","20,020,996","-8,735,765","54,543,980",0,"30,300"
대원강업(주),000430,2025/12,"111,220,583","-134,460,870","29,186,731","5,603,548","63,171,243",0,"56,271"
대원전선(주),006340,2013/12,"20,953,930","-18,944,258","-1,557,855","335,839","2,470,733",0,"7,545"
대원전선(주),006340,2014/12,"-1,570,568","5,729,097","-3,279,996","833,422","3,235,074",0,0
대원전선(주),006340,2015/12,"18,420,477","-19,461,712","607,741","-929,420","3,859,090",0,"6,809"
대원전선(주),006340,2016/12,"11,793,878","3,376,683","-14,453,507","688,316","4,047,320",0,"6,553"
대원전선(주),006340,2017/12,"-4,000,886","2,732,715","1,190,598","-311,110","2,896,222",0,"5,711"
대원전선(주),006340,2018/12,"-10,931,044","11,244,019","-900,929","-590,260","2,570,053",0,"7,375"
대원전선(주),006340,2019/12,"4,124,746","978,623","-3,605,493","1,893,253","3,198,279",0,"11,232"
대원전선(주),006340,2020/12,"8,150,192","-4,724,838","-3,807,221","-441,252","3,130,846",0,"11,078"
대원전선(주),006340,2021/12,"-9,431,377","-2,856,705","11,594,909","-676,857","3,195,508",0,"11,769"
대원전선(주),006340,2022/12,"31,845,265","-21,719,595","-6,466,488","3,395,160","3,247,102",0,"12,247"
대원전선(주),006340,2023/12,"-5,886,838","15,764,953","-1,539,993","8,259,056","3,277,720",0,"12,074"
대원전선(주),006340,2024/12,"4,005,645","-14,994,126","636,645","-10,253,360","3,123,934",0,"12,788"
대원전선(주),006340,2025/12,"-30,136,980","40,208,157","4,055,504","14,151,150","7,414,883",0,"165,223"
대원제약(주),003220,2013/12,"12,320,482","-16,796,906","-509,367","-4,985,791","3,226,963",0,"815,157"
대원제약(주),003220,2014/12,"17,447,351","-13,930,812","-1,273,737","2,242,748","3,534,635",0,"791,267"
대원제약(주),003220,2015/12,"25,816,898","-22,695,175","-5,276,593","-2,154,864","5,051,916",0,"927,150"
대원제약(주),003220,2016/12,"20,791,925","-20,164,922","-5,766,234","-5,139,211","6,350,248",0,"1,119,193"
대원제약(주),003220,2017/12,"4,265,009","-19,844,722","5,264,759","-10,301,760","7,335,547",0,"1,363,167"
대원제약(주),003220,2018/12,"40,032,139","-41,728,347","12,896,589","11,210,362","8,228,225",0,"2,170,809"
대원제약(주),003220,2019/12,"30,970,631","-47,681,739","14,824,114","-1,883,522","9,617,068",0,"2,196,775"
대원제약(주),003220,2020/12,"24,951,404","-14,892,668","-12,584,423","-2,564,820","13,236,010",0,"2,437,738"
대원제약(주),003220,2021/12,"22,413,391","-41,615,324","48,526,630","31,258,033","14,732,637",0,"3,072,729"
대원제약(주),003220,2022/12,"33,325,992","-27,688,000","-20,410,542","-14,727,288","15,305,588",0,"4,062,413"
대원제약(주),003220,2023/12,"51,734,342","-68,266,968","19,513,108","3,012,570","14,769,040",0,"2,791,674"
대원제약(주),003220,2024/12,"30,035,039","-42,975,058","-297,809","-12,925,611","16,072,880",0,"4,021,654"
대원제약(주),003220,2025/12,"42,313,124","-11,416,919","-929,261","30,139,695","18,697,231",0,"5,049,813"
대원화성(주),024890,2013/12,"-2,503,704","495,192","1,336,267","-1,057,706","2,761,997",0,"489,757"
대원화성(주),024890,2014/12,"2,903,483","-3,487,293","296,178","-47,556","2,850,534",0,"477,804"
대원화성(주),024890,2015/12,"6,325,023","-2,637,374","346,138","4,068,356","2,937,446",0,"470,999"
대원화성(주),024890,2016/12,"8,911,003","195,217","-826,920","8,349,500","2,506,346",0,"473,450"
대원화성(주),024890,2017/12,"4,832,601","-2,074,220","-5,270,763","-2,900,038","2,243,076",0,"141,478"
대원화성(주),024890,2018/12,"6,869,127","-3,032,755","-528,543","3,350,779","2,250,719",0,"29,486"
대원화성(주),024890,2019/12,"10,582,147","-4,914,291","-1,939,218","3,804,110","2,504,148",0,"30,289"
대원화성(주),024890,2020/12,"-3,769,958","-5,747,866","4,121,149","-5,447,201","2,217,796",0,"34,812"
대원화성(주),024890,2021/12,"-7,359,461","-1,140,882","8,641,735","1,143,407","1,718,459",0,"35,853"
대원화성(주),024890,2022/12,"-6,789,277","671,539","3,446,634","-2,373,110","2,013,329",0,"36,513"
대원화성(주),024890,2023/12,"-298,236","-5,424,822","8,226,445","2,476,125","2,545,212",0,"18,949"
대원화성(주),024890,2024/12,"-13,692,272","-3,310,500","8,555,649","-8,101,143","3,006,052",0,"53,228"
대원화성(주),024890,2025/12,"3,539,097","3,795,660","-6,882,496","346,861","2,521,508",0,"39,826"
대창단조(주),015230,2013/12,"25,130,581","-24,052,756","-5,204,901","-4,147,806","2,657,199",0,"23,237"
대창단조(주),015230,2014/12,"8,473,319","-7,053,612","2,719,801","4,166,868","2,888,863",0,"29,238"
대창단조(주),015230,2015/12,"17,959,063","-14,621,544","-3,107,433","301,068","4,645,652",0,"36,832"
대창단조(주),015230,2016/12,"2,428,164","9,542,676","-10,943,648","1,124,803","3,931,287",0,"49,829"
대창단조(주),015230,2017/12,"-313,808","6,068,548","-60,650","5,409,365","3,905,491",0,"146,945"
대창단조(주),015230,2018/12,"-3,299,451","5,106,027","-2,717,850","-916,129","3,710,068",0,"189,642"
대창단조(주),015230,2019/12,"44,813,341","-29,258,527","-11,586,952","3,857,079","5,058,937",0,"206,241"
대창단조(주),015230,2020/12,"13,157,216","10,925,155","-9,248,475","14,173,088","4,837,616",0,"248,209"
대창단조(주),015230,2021/12,"-13,449,642","1,507,476","-2,243,061","-14,026,319","6,052,875",0,"228,795"
대창단조(주),015230,2022/12,"29,285,317","-16,239,244","1,114,819","13,640,467","5,937,332",0,"129,823"
대창단조(주),015230,2023/12,"73,418,026","-69,141,878","-9,424,261","-5,305,976","6,654,250",0,"110,976"
대창단조(주),015230,2024/12,"40,925,256","-15,572,779","-14,546,924","12,070,739","6,733,826",0,"114,356"
대창단조(주),015230,2025/12,"17,704,671","-14,726,100","-2,935,038","-891,099","7,712,317",0,"72,446"
대한방직(주),001070,2013/12,"-21,020,280","7,442,444","12,260,744","-1,623,886","5,368,247",0,570
대한방직(주),001070,2014/12,"18,735,158","-3,344,175","-13,309,997","1,494,492","5,155,011",0,459
대한방직(주),001070,2015/12,"-9,210,723","-1,218,923","10,133,539","-701,453","5,313,350",0,382
대한방직(주),001070,2016/12,"-7,875,282","16,225,597","-8,654,944","1,055,555","4,452,612",0,699
대한방직(주),001070,2017/12,"3,096,239","19,559,627","-24,552,695","55,682","3,503,990",0,942
대한방직(주),001070,2018/12,"-18,700,691","171,201,839","-69,773,109","82,987,240","2,125,080",0,"8,124"
대한방직(주),001070,2019/12,"-19,294,274","-2,328,907","-47,953,319","-69,526,147","2,025,236",0,"17,481"
대한방직(주),001070,2020/12,"4,285,624","-9,395,657","6,723,057","1,127,467","1,975,544",0,920
대한방직(주),001070,2021/12,"-9,440,407","-10,699,855","14,298,666","-5,603,899","2,146,508",0,713
대한방직(주),001070,2022/12,"3,217,731","14,291,678","-14,587,834","2,808,666","2,297,704",0,865
대한방직(주),001070,2023/12,"10,549,545","5,684,123","-20,098,865","-3,876,190","2,265,131",0,"1,470"
대한방직(주),001070,2024/12,"5,227,684","-4,280,828","3,630,209","5,331,081","2,390,140",0,"2,339"
대한방직(주),001070,2025/12,"-22,332,158","2,755,155","15,731,233","-4,021,543","2,444,715",0,"2,403"
대한유화(주),006650,2013/12,"74,693,198","-85,536,068","-15,394,311","-26,250,216","38,159,191",0,0
대한유화(주),006650,2014/12,"77,473,943","-172,461,927","79,378,910","-15,623,643","34,640,286",0,0
대한유화(주),006650,2015/12,"323,715,431","-113,841,169","-135,891,412","74,070,337","64,000,363",0,0
대한유화(주),006650,2016/12,"322,565,913","-278,010,729","-91,920,082","-47,308,166","64,367,919",0,0
대한유화(주),006650,2017/12,"227,866,073","-306,349,833","1,134,731","-77,350,578","95,093,733",0,0
대한유화(주),006650,2018/12,"350,888,486","-116,646,654","-190,205,400","44,033,316","135,507,532",0,0
대한유화(주),006650,2019/12,"230,340,536","-156,585,525","-29,254,773","44,433,878","147,542,259",0,0
대한유화(주),006650,2020/12,"303,203,770","-138,743,571","-12,840,909","151,616,801","154,627,740",0,"99,876"
대한유화(주),006650,2021/12,"309,011,529","-297,737,558","-19,661,576","-8,408,918","156,257,814",0,"95,075"
대한유화(주),006650,2022/12,"-47,969,302","-132,323,306","-21,515,267","-202,036,315","160,836,183",0,"94,909"
