회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),부채(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS연결)(천원),비유동부채 (*)(IFRS연결)(천원),현금및현금성자산(*)(IFRS연결)(천원),매출채권(IFRS연결)(천원),재고자산(*)(IFRS연결)(천원),계약자산(IFRS연결)(천원),단기차입금(*)(IFRS연결)(천원),장기차입금(*)(IFRS연결)(천원),사채(*)(IFRS연결)(천원),매입채무(IFRS연결)(천원),유형자산(*)(IFRS연결)(천원),무형자산(*)(IFRS연결)(천원),선수금(*)(IFRS연결)(천원),자본금(*)(IFRS연결)(천원)
에이치디현대에너지솔루션(주),322000,2023/12,"502,056,914","130,500,001","371,556,913","361,109,470","105,253,369","25,246,632","104,929,857","81,659,253","168,208,074","20,009","13,909,388","20,666,550",0,"61,895,773","94,813,336","9,207,009",0,"56,000,000"
에이치디현대에너지솔루션(주),322000,2024/12,"453,774,373","84,090,604","369,683,769","318,190,545","70,005,020","14,085,584","140,390,288","77,325,593","83,409,572","5,828,197",0,"10,331,980",0,"52,333,643","87,540,898","8,574,279",0,"56,000,000"
에이치디현대에너지솔루션(주),322000,2025/12,"530,430,417","112,646,201","417,784,217","386,078,141","95,540,370","17,105,830","36,512,084","133,795,617","95,367,940","1,586,510",0,"14,724,000",0,"71,976,614","97,902,800","8,843,183",0,"56,000,000"
에이치디현대인프라코어(주),042670,2013/12,"11,481,493,540","7,932,473,288","3,549,020,252","3,706,205,672","2,753,667,943","5,178,805,345","287,837,895","1,370,591,957","1,489,497,127",,"730,370,021","2,637,741,510","1,764,755,744","687,366,064","2,256,581,321","1,625,636,232",0,"1,037,276,570"
에이치디현대인프라코어(주),042670,2014/12,"11,957,427,427","8,669,139,168","3,288,288,259","4,019,500,373","3,294,509,951","5,374,629,217","362,952,767","1,308,851,000","1,705,076,986",0,"1,153,808,869","2,568,608,229","1,899,812,149","762,582,369","2,282,571,856","1,591,367,417",0,"1,037,276,570"
에이치디현대인프라코어(주),042670,2015/12,"11,383,172,816","8,280,216,508","3,102,956,308","3,876,021,130","3,961,155,479","4,319,061,028","560,002,522","1,612,063,000","1,555,734,717",0,"1,256,764,552","2,520,852,011","1,115,328,426","556,003,860","2,254,064,432","1,530,656,091",0,"1,037,276,570"
에이치디현대인프라코어(주),042670,2016/12,"10,026,808,641","6,578,431,898","3,448,376,742","3,049,570,551","3,653,193,724","2,925,238,174","538,577,771","1,328,086,000","1,177,009,111",0,"952,163,757","1,451,538,091","714,649,462","585,757,892","1,823,100,286","1,492,564,437",0,"1,037,276,570"
에이치디현대인프라코어(주),042670,2017/12,"10,276,090,132","7,102,928,503","3,173,161,629","3,767,433,938","3,695,645,443","3,407,283,061","943,481,141","1,494,187,622","1,254,963,516",,"1,409,287,187","1,513,805,807","1,154,956,082","857,644,493","1,786,904,299","1,372,860,754",0,"1,040,000,595"
에이치디현대인프라코어(주),042670,2018/12,"11,029,166,692","7,208,351,808","3,820,814,884","4,426,821,770","3,778,574,164","3,429,777,644","1,053,016,029","1,604,705,884","1,524,363,766",0,"937,599,856","1,708,761,428","944,061,137","1,037,814,764","1,782,632,844","1,408,544,382",0,"1,040,790,385"
에이치디현대인프라코어(주),042670,2019/12,"11,338,592,981","7,071,040,943","4,267,552,038","4,304,912,363","4,484,419,832","2,586,621,111","756,173,371","1,573,826,857","1,786,289,860",0,"591,083,321","751,008,617","902,476,287","953,513,470","1,871,456,155","1,536,955,986",0,"1,040,806,395"
에이치디현대인프라코어(주),042670,2020/12,"12,026,886,194","7,537,887,589","4,488,998,605","5,049,615,021","3,882,642,714","3,655,244,875","1,663,459,040","821,500,428","1,589,908,086",0,"930,840,259","868,988,013","1,795,800,115","1,019,128,190","1,851,511,569","1,520,040,781",0,"1,079,658,125"
에이치디현대인프라코어(주),042670,2021/12,"4,782,289,798","3,412,465,904","1,369,823,894","3,239,844,129","2,768,769,543","643,696,361","545,383,450","656,388,519","1,077,584,469",0,"468,222,919","6,575,147","504,723,821","641,999,465","1,162,534,800","162,589,677",0,"197,434,567"
에이치디현대인프라코어(주),042670,2022/12,"4,736,667,586","3,101,626,628","1,635,040,958","3,130,852,887","2,073,870,898","1,027,755,731","298,374,684","748,052,000","1,315,174,321",0,"374,198,246","638,029,000","177,475,085","637,110,419","1,156,403,732","165,068,024","2,579,000","197,763,411"
에이치디현대인프라코어(주),042670,2023/12,"4,418,425,813","2,605,109,811","1,813,316,002","2,833,411,144","1,803,401,022","801,708,789","239,481,458","1,022,016,283","1,425,467,666","2,117,570","288,563,195","501,049,000","101,682,000","419,568,000","1,187,873,519","157,818,081","69,302","199,603,453"
에이치디현대인프라코어(주),042670,2024/12,"4,287,197,767","2,439,972,975","1,847,224,792","2,596,302,246","1,674,778,327","765,194,648","258,756,708","685,269,609","1,364,320,838","3,190,353","207,108,320","415,905,000","150,000,000","438,053,000","1,227,505,452","158,181,264","52,000","199,603,453"
에이치디현대일렉트릭(주),267260,2017/12,"2,094,576,576","1,054,462,680","1,040,113,896","1,490,453,059","588,831,465","465,631,216","241,374,267","874,359,000","357,615,112",0,"90,670,000",0,"300,000,000","152,921,000","471,562,206","54,725,269","87,463,622","51,028,915"
에이치디현대일렉트릭(주),267260,2018/12,"2,326,055,715","1,474,757,171","851,298,544","1,651,651,859","1,123,316,044","351,441,127","376,328,702","680,535,990","424,705,402","145,931,077","356,220,904","40,000,000","199,999,719","226,190,948","527,967,463","16,599,320",0,"101,785,675"
에이치디현대일렉트릭(주),267260,2019/12,"2,256,474,848","1,556,258,917","700,215,932","1,484,220,244","1,123,767,373","432,491,544","189,724,612","543,787,246","390,771,146","228,204,383","279,992,223","221,156,000","145,000,250","228,466,808","516,893,453","48,574,893",0,"180,235,675"
에이치디현대일렉트릭(주),267260,2020/12,"2,272,620,340","1,593,446,801","679,173,539","1,474,374,926","1,275,328,871","318,117,930","524,256,768","448,051,328","358,593,899","197,868,000","250,328,007","84,440,000","175,000,459","155,956,174","510,469,691","51,044,506",0,"180,235,675"
에이치디현대일렉트릭(주),267260,2021/12,"2,214,970,250","1,568,748,135","646,222,115","1,398,337,922","1,252,495,843","316,252,292","354,808,620","499,099,450","357,079,097","221,536,009","206,841,539","110,440,000","145,000,131","192,717,000","516,254,305","52,604,426",0,"180,235,675"
에이치디현대일렉트릭(주),267260,2022/12,"2,435,030,171","1,603,861,296","831,168,875","1,548,305,844","1,411,144,506","192,716,791","172,685,884","530,292,548","627,806,183","203,122,528","277,938,026","60,680,000","49,999,882","254,458,000","536,867,989","56,873,584",0,"180,235,675"
에이치디현대일렉트릭(주),267260,2023/12,"2,910,160,078","1,853,129,752","1,057,030,326","1,972,953,333","1,497,428,722","355,701,030","176,097,890","666,495,379","849,724,919","252,531,267","341,001,689","80,440,000","193,337,042","275,966,836","624,252,695","61,443,423",0,"180,235,675"
에이치디현대일렉트릭(주),267260,2024/12,"3,795,545,096","2,288,027,972","1,507,517,125","2,763,740,978","2,001,078,594","286,949,378","569,771,638","847,830,755","1,081,391,018","212,909,939","19,905,558","30,440,000","137,000,000","326,156,628","730,080,201","65,482,979",0,"180,235,675"
에이치디현대일렉트릭(주),267260,2025/12,"4,769,815,393","2,736,880,469","2,032,934,924","3,426,275,170","2,548,719,075","188,161,394","950,781,542","795,934,146","1,266,517,679","316,947,632","18,836,492",0,"47,000,000","401,971,643","942,724,542","64,815,675",0,"180,235,675"
에이치디현대중공업(주),329180,2021/12,"15,078,671,491","9,484,646,542","5,594,024,949","7,886,064,934","7,048,607,453","2,436,039,089","2,137,391,421","1,478,538,186","898,666,745","2,836,711,441","661,538,000","1,422,701,315","537,100,000","1,180,097,953","5,986,254,763","79,457,817",0,"443,865,580"
에이치디현대중공업(주),329180,2022/12,"16,289,398,053","11,001,578,566","5,287,819,487","8,000,865,934","9,072,004,186","1,929,574,380","744,148,120","1,495,382,607","1,377,137,503","3,180,079,663","1,384,655,171","285,730,155","873,650,000","924,771,240","6,237,402,566","100,465,276",0,"443,865,580"
에이치디현대중공업(주),329180,2023/12,"17,133,618,109","11,926,177,799","5,207,440,310","8,799,684,121","9,945,027,489","1,981,150,310","928,043,107","1,723,735,046","1,309,807,342","3,458,668,852","438,028,665","858,999,823","710,820,000","1,298,872,957","6,452,067,647","108,419,949",0,"443,865,580"
에이치디현대중공업(주),329180,2024/12,"19,390,946,750","13,686,498,249","5,704,448,501","10,403,121,877","11,796,215,796","1,890,282,453","1,257,867,151","2,019,207,960","1,510,905,566","3,573,015,733","27,640,312","99,999,744","652,000,000","1,535,351,488","6,609,788,996","128,126,183",0,"443,865,580"
에이치디현대중공업(주),329180,2025/12,"26,163,044,535","16,821,424,437","9,341,620,098","14,980,009,479","15,332,586,082","1,488,838,355","1,869,917,695","1,931,542,554","2,016,750,847","5,131,962,920","3,999,805",0,"488,470,389","1,751,200,523","8,780,697,058","161,134,665",0,"524,806,125"
에이치에스화성(주),002460,2013/12,"419,481,129","181,784,254","237,696,876","198,048,121","82,655,824","99,128,430","72,997,614","27,782","21,437,794",,"3,229,000","17,815,250",0,"43,647,394","44,829,524","543,885","1,230,010","62,254,000"
에이치에스화성(주),002460,2014/12,"524,203,233","258,282,873","265,920,361","308,713,211","168,898,562","89,384,310","109,447,295",0,"39,629,257",,"3,229,000","17,815,250",0,"59,134,064","44,783,445","559,599","1,279,163","62,254,000"
에이치에스화성(주),002460,2015/12,,,,,,,,,,,,,,,,,,
에이치에스화성(주),002460,2016/12,,,,,,,,,,,,,,,,,,
에이치에스화성(주),002460,2017/12,,,,,,,,,,,,,,,,,,
에이치에스화성(주),002460,2018/12,,,,,,,,,,,,,,,,,,
에이치에스화성(주),002460,2019/12,,,,,,,,,,,,,,,,,,
에이치에스화성(주),002460,2020/12,"580,483,864","186,024,043","394,459,821","394,528,778","136,442,097","49,581,946","243,629,523","6,025,987","33,944,576",0,"52,410,000",0,0,"23,506,311","51,769,225","513,160","5,356,736","62,254,000"
에이치에스화성(주),002460,2021/12,"807,965,790","390,984,899","416,980,891","615,174,955","223,571,651","167,413,249","216,249,582","3,578,772","159,283,121",0,0,"124,246,130",0,"42,834,214","57,316,554","562,100","15,341,824","62,254,000"
에이치에스화성(주),002460,2022/12,"746,127,742","389,175,293","356,952,449","546,490,974","222,647,093","166,528,199","136,254,562","1,653,097","181,176,664",0,"20,000,000","120,258,810",0,"56,412,403","41,906,617","559,100","33,610,557","62,254,000"
에이치에스화성(주),002460,2023/12,"991,687,670","622,246,444","369,441,226","799,752,086","344,305,774","277,940,670","227,526,683","2,806,089","173,400,161",0,"138,000,000","228,500,000",0,"43,947,688","37,598,774","495,020","79,956,550","62,254,000"
에이치에스화성(주),002460,2024/12,"833,478,391","450,537,650","382,940,741","519,744,492","367,206,782","83,330,867","125,315,575","6,240,159","233,840,522",0,"156,107,925",0,"45,000,000","46,975,765","37,423,638","493,520","110,546,722","62,254,000"
에이치에스화성(주),002460,2025/12,"742,153,231","304,276,445","437,876,786","356,868,539","266,408,803","37,867,642","100,530,285","6,211,175","100,289,339",0,"136,540,483",0,0,"25,037,919","67,448,795","2,737,363","8,645,360","62,254,000"
에이치에스효성첨단소재(주),298050,2018/12,"2,534,697,811","2,068,681,942","466,015,869","1,030,997,728","1,474,715,622","593,966,321","84,772,978","429,736,056","466,559,004",0,"1,072,696,000","253,841,000","300,000,000","257,945,361","1,196,736,118","66,020,796","7,662,269","22,399,740"
에이치에스효성첨단소재(주),298050,2019/12,"2,531,098,757","2,125,698,242","405,400,514","983,989,695","1,540,234,017","585,464,225","31,839,059","425,684,922","472,116,092",0,"1,129,928,866","229,148,907","311,578,000","173,063,683","1,276,038,278","64,026,066","7,245,032","22,399,740"
에이치에스효성첨단소재(주),298050,2020/12,"2,376,593,775","1,995,482,965","381,110,809","939,289,692","1,574,911,699","420,571,267","47,127,699","432,712,957","324,695,630",0,"993,588,591","200,850,316","175,880,000","192,164,446","1,204,359,886","28,814,431","3,999,180","22,399,740"
에이치에스효성첨단소재(주),298050,2021/12,"2,908,681,838","2,187,093,122","721,588,716","1,435,294,072","1,744,511,156","442,581,966","33,590,313","670,723,097","563,966,625",0,"960,436,051","126,178,988","254,565,000","308,987,411","1,224,324,624","28,199,499","33,481,608","22,399,740"
에이치에스효성첨단소재(주),298050,2022/12,"2,934,713,478","2,135,155,968","799,557,510","1,331,275,108","1,624,968,272","510,187,696","23,868,860","567,102,169","652,295,277",0,"1,073,840,632","300,407,328","187,019,000","271,990,810","1,344,551,183","24,413,347","2,428,695","22,399,740"
에이치에스효성첨단소재(주),298050,2023/12,"3,034,402,592","2,284,308,008","750,094,584","1,192,211,421","1,751,303,371","533,004,637","20,339,106","553,658,061","506,522,834",0,"1,000,262,718","414,436,534","99,000,000","247,098,000","1,572,396,442","22,083,561","3,112,706","22,399,740"
에이치에스효성첨단소재(주),298050,2024/12,"3,820,765,108","2,663,425,625","1,157,339,483","1,265,625,851","1,985,785,206","677,640,419","19,622,882","543,826,219","593,547,567","4,784,000","1,194,663,794","419,254,679","139,000,000","284,048,408","2,060,023,916","25,986,673","4,251,103","22,399,740"
에이치에스효성첨단소재(주),298050,2025/12,"3,903,414,777","3,076,912,544","826,502,232","1,210,553,810","2,403,723,767","673,188,777","31,544,587","465,798,523","608,494,247","2,413,000","1,819,657,319","252,955,317","292,000,000","260,028,143","2,108,486,503","26,573,020","3,552,054","22,399,740"
에이치엘디앤아이한라(주),014790,2013/12,"2,623,391,099","2,018,324,539","605,066,560","1,304,787,904","1,553,724,165","464,600,373","88,436,065","696,892,337","294,837,925",,"328,900,501","232,263,121","113,336,687","405,950,915","275,198,553","14,090,999","51,088,697","209,711,520"
에이치엘디앤아이한라(주),014790,2014/12,"2,084,759,758","1,636,936,942","447,822,815","1,056,191,623","1,168,400,283","468,536,659","130,783,382","143,008,826","127,287,531",0,"410,897,672","95,529,072","264,115,623","371,668,466","267,354,268","8,902,316","33,041,285","212,946,810"
에이치엘디앤아이한라(주),014790,2015/12,"2,285,444,643","1,962,182,508","323,262,136","1,036,887,793","1,791,678,703","170,503,804","121,823,162","357,161,442","131,676,750",0,"665,139,751","11,062,667","3,000,000","451,127,655","642,117,630","7,385,771","172,653,390","218,346,810"
에이치엘디앤아이한라(주),014790,2016/12,"2,073,883,264","1,722,096,338","351,786,926","902,879,757","1,161,808,136","560,288,202","82,010,597","223,604,940","160,382,521",0,"180,571,695","223,928,759","124,050,000","400,971,685","670,384,857","4,886,881","308,557,828","233,346,810"
에이치엘디앤아이한라(주),014790,2017/12,"2,214,101,549","1,821,470,362","392,631,187","906,805,204","1,185,873,337","635,597,025","41,709,644","130,115,807","224,566,275",0,"169,078,449","365,694,487","55,432,127","356,432,282","817,900,567","3,611,022","287,910,812","233,346,810"
에이치엘디앤아이한라(주),014790,2018/12,"1,793,753,461","1,528,092,997","265,660,464","1,029,460,982","1,271,614,021","256,478,975","95,354,042","157,276,649","137,511,376",0,"83,743,440","20,777,872","124,000,000","262,448,907","280,052,347","2,089,573","502,797,918","245,246,810"
에이치엘디앤아이한라(주),014790,2019/12,"1,588,187,042","1,327,117,098","261,069,944","687,145,104","986,139,403","340,977,695","79,087,530","152,380,378","75,582,632",0,"122,615,240","152,404,757","25,000,000","249,885,112","227,612,051","1,612,361","276,402,523","245,246,810"
에이치엘디앤아이한라(주),014790,2020/12,"1,653,568,578","1,279,380,184","374,188,394","786,727,383","875,320,007","404,060,177","91,855,760","212,464,317","113,403,804",0,"259,755,930","102,631,643","109,000,000","242,173,863","243,362,668","42,744,685","93,376,973","245,246,810"
에이치엘디앤아이한라(주),014790,2021/12,"1,521,351,991","1,104,826,105","416,525,885","794,277,928","654,107,311","450,718,795","79,186,039","218,467,227","184,641,975",0,"40,077,236","117,360,873","165,000,000","263,479,607","117,433,465","2,067,336","63,545,789","245,246,810"
에이치엘디앤아이한라(주),014790,2022/12,"1,667,421,795","1,240,232,282","427,189,513","766,565,951","679,492,692","560,739,590","62,615,609","191,794,126","209,897,929",0,"96,171,847","287,549,344","183,000,000","217,549,063","384,448,815","4,127,891","48,499,134","245,246,810"
에이치엘디앤아이한라(주),014790,2023/12,"1,724,300,710","1,268,702,893","455,597,816","872,270,377","834,268,033","434,434,860","85,038,541","233,237,207","170,849,273",0,"62,101,271","283,535,538","52,000,000","236,107,819","379,593,136","4,119,240","93,083,516","245,246,810"
