회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),매출총이익(손실)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),법인세비용차감전순이익(손실)(IFRS연결)(천원),당기순이익(손실)(IFRS연결)(천원),이자비용(IFRS연결)(천원)
(주)까뮤이앤씨,013700,2020/12,,,,,,,
(주)까뮤이앤씨,013700,2021/12,,,,,,,
(주)까뮤이앤씨,013700,2022/12,,,,,,,
(주)까뮤이앤씨,013700,2023/12,"278,827,953","263,495,537","15,332,416","6,651,261","3,247,944","2,607,627","3,081,880"
(주)까뮤이앤씨,013700,2024/12,"260,379,672","258,357,556","2,022,117","-18,097,320","-21,527,024","-21,924,701","5,562,850"
(주)까뮤이앤씨,013700,2025/12,"297,453,437","240,402,631","57,050,806","23,846,813","20,111,114","20,026,958","5,479,183"
(주)나이스홀딩스,034310,2013/12,"754,166,289",0,"754,166,289","73,230,416","78,574,441","63,730,747","2,710,769"
(주)나이스홀딩스,034310,2014/12,"936,827,214",0,"936,827,214","71,783,757","75,265,573","53,713,407","4,303,458"
(주)나이스홀딩스,034310,2015/12,"1,090,840,202",0,"1,090,840,202","91,245,321","87,590,439","62,915,097","6,141,567"
(주)나이스홀딩스,034310,2016/12,"1,346,411,434",0,"1,346,411,434","126,926,939","120,294,682","90,779,251","7,406,330"
(주)나이스홀딩스,034310,2017/12,"1,450,068,987",0,"1,450,068,987","122,598,327","124,442,449","92,750,994","7,902,846"
(주)나이스홀딩스,034310,2018/12,"1,611,892,148","221,970,360","1,389,921,788","128,330,972","133,921,892","99,301,937","13,338,275"
(주)나이스홀딩스,034310,2019/12,"1,877,743,691",0,"1,877,743,691","154,235,020","170,680,597","77,665,757","18,201,504"
(주)나이스홀딩스,034310,2020/12,"2,055,514,098",0,"2,055,514,098","153,148,432","96,323,602","52,928,234","18,837,768"
(주)나이스홀딩스,034310,2021/12,"2,449,866,532",0,"2,449,866,532","144,268,812","146,710,307","101,055,238","20,406,344"
(주)나이스홀딩스,034310,2022/12,"2,752,922,079",0,"2,752,922,079","145,242,619","107,785,938","69,015,235","34,434,009"
(주)나이스홀딩스,034310,2023/12,"2,818,916,782",0,"2,818,916,782","96,985,265","44,709,035","19,000,281","56,322,063"
(주)나이스홀딩스,034310,2024/12,"3,038,327,066",0,"3,038,327,066","174,263,701","162,953,758","100,883,644","57,620,318"
(주)나이스홀딩스,034310,2025/12,"3,242,560,196",0,"3,242,560,196","198,097,015","137,695,197","76,572,424","52,080,215"
(주)남선알미늄,008350,2013/12,,,,,,,
(주)남선알미늄,008350,2014/12,,,,,,,
(주)남선알미늄,008350,2015/12,,,,,,,
(주)남선알미늄,008350,2016/12,,,,,,,
(주)남선알미늄,008350,2017/12,,,,,,,
(주)남선알미늄,008350,2018/12,"347,834,921","312,961,290","34,873,630","9,426,031","31,314,245","25,220,519","1,814,527"
(주)남선알미늄,008350,2019/12,"324,782,177","289,895,888","34,886,289","11,578,883","18,317,789","14,479,409","1,465,739"
(주)남선알미늄,008350,2020/12,"268,474,786","249,346,330","19,128,456","-1,515,276","12,925,298","10,538,669","753,045"
(주)남선알미늄,008350,2021/12,"230,343,537","215,964,618","14,378,918","-6,912,236","50,051,789","41,688,592","684,245"
(주)남선알미늄,008350,2022/12,"255,740,300","237,667,972","18,072,328","-2,490,018","30,446,568","27,929,159","556,639"
(주)남선알미늄,008350,2023/12,"310,499,188","282,658,926","27,840,262","6,445,969","-4,994,318","-263,740","1,222,771"
(주)남선알미늄,008350,2024/12,"289,539,027","262,965,494","26,573,533","4,824,754","-26,565,210","-26,725,074","1,029,020"
(주)남선알미늄,008350,2025/12,"258,921,909","240,777,336","18,144,573","-3,265,897","5,246,359","3,634,987","890,934"
(주)남성,004270,2013/12,"73,072,002","55,428,602","17,643,400","2,046,577","-296,917","-732,650","5,309,707"
(주)남성,004270,2014/12,"69,059,783","51,589,850","17,469,933","1,582,754","-3,362,312","-3,975,359","3,871,534"
(주)남성,004270,2015/12,"75,864,783","56,596,270","19,268,513","2,786,303","-310,984","-520,743","4,277,504"
(주)남성,004270,2016/12,"83,724,292","61,569,580","22,154,713","4,559,142","1,741,189","1,327,730","4,525,818"
(주)남성,004270,2017/12,"91,991,880","67,081,001","24,910,879","7,210,225","3,343,794","1,356,665","4,027,403"
(주)남성,004270,2018/12,"83,251,810","64,188,932","19,062,877","976,778","-2,828,546","-3,576,375","4,164,007"
(주)남성,004270,2019/12,"72,953,026","54,057,224","18,895,801","461,285","-1,533,984","-2,196,177","3,635,631"
(주)남성,004270,2020/12,"92,533,561","74,472,399","18,061,161","-2,456,097","-10,447,241","-16,173,812","3,349,486"
(주)남성,004270,2021/12,"102,320,291","73,824,811","28,495,479","6,945,078","8,838,345","7,100,176","2,728,980"
(주)남성,004270,2022/12,"98,137,172","71,684,103","26,453,069","2,539,944","3,980,130","3,167,371","5,548,357"
(주)남성,004270,2023/12,"69,674,672","51,725,404","17,949,268","-6,078,155","-9,304,319","-10,178,565","6,090,849"
(주)남성,004270,2024/12,"74,577,817","53,145,432","21,432,385","-1,809,506","7,022,600","4,417,061","7,273,449"
(주)남성,004270,2025/12,"77,541,223","54,752,607","22,788,616","187,996","-2,174,312","-3,738,683","7,423,117"
(주)넥센,005720,2013/12,"379,858,452","264,046,885","115,811,567","84,320,909","80,321,839","69,078,325","3,205,131"
(주)넥센,005720,2014/12,"354,340,603","233,765,860","120,574,743","88,240,250","88,680,248","78,942,509","2,752,051"
(주)넥센,005720,2015/12,"306,141,351","187,846,972","118,294,379","85,770,458","85,240,704","77,791,797","2,168,701"
(주)넥센,005720,2016/12,"321,408,358","179,098,637","142,309,722","109,069,008","110,662,551","99,387,101","1,361,174"
(주)넥센,005720,2017/12,"314,030,027","205,618,490","108,411,537","73,407,303","93,312,007","81,842,411","977,676"
(주)넥센,005720,2018/12,"1,360,025,189","998,361,049","361,664,141","143,585,322","87,630,169","88,542,209","11,156,156"
(주)넥센,005720,2019/12,"2,291,341,654","1,621,747,837","669,593,816","225,120,255","206,097,010","113,665,525","22,058,723"
(주)넥센,005720,2020/12,"1,968,536,373","1,471,040,971","497,495,402","62,331,789","9,780,819","769,301","19,184,770"
(주)넥센,005720,2021/12,"2,403,881,271","1,895,177,665","508,703,606","33,579,043","47,643,861","29,421,639","19,935,683"
(주)넥센,005720,2022/12,"3,003,950,006","2,498,971,425","504,978,581","-22,542,977","-3,114,498","1,776,894","29,335,797"
(주)넥센,005720,2023/12,"3,036,061,854","2,216,875,628","819,186,227","221,038,045","180,913,939","100,449,037","62,291,387"
(주)넥센,005720,2024/12,"3,214,304,005","2,334,087,713","880,216,292","209,664,273","215,162,741","158,440,824","96,932,412"
(주)넥센,005720,2025/12,"3,586,518,023","2,630,879,775","955,638,248","204,209,669","237,679,048","177,869,505","81,619,764"
(주)넥솔론,110570,2013/12,"331,819,849","358,130,162","-26,310,313","-41,118,036","-57,902,750","-55,277,787","45,638,000"
(주)넥솔론,110570,2014/12,"261,890,995","327,370,352","-65,479,356","-78,602,926","-408,426,235","-418,926,235","66,863,000"
(주)넥솔론,110570,2015/12,,,,,,,
(주)넥솔론,110570,2016/12,,,,,,,
(주)노루페인트,090350,2013/12,"433,477,073","338,930,285","94,546,788","21,002,598","15,000,682","11,801,316","7,168,851"
(주)노루페인트,090350,2014/12,"458,147,572","348,902,977","109,244,595","26,986,413","20,723,006","15,348,682","7,031,066"
(주)노루페인트,090350,2015/12,"461,646,501","342,654,487","118,992,014","30,678,401","42,089,199","32,736,913","5,783,749"
(주)노루페인트,090350,2016/12,"478,935,529","350,471,794","128,463,735","31,193,284","20,653,196","9,500,106","5,437,574"
(주)노루페인트,090350,2017/12,"551,409,798","420,206,043","131,203,755","27,753,419","39,844,947","29,444,479","5,057,162"
(주)노루페인트,090350,2018/12,"614,726,256","483,753,501","130,972,755","22,666,974","19,141,306","12,742,107","4,955,985"
(주)노루페인트,090350,2019/12,"647,452,120","500,399,179","147,052,941","29,162,610","26,710,228","18,899,753","4,646,557"
(주)노루페인트,090350,2020/12,"642,935,197","496,251,740","146,683,457","32,297,043","27,726,766","17,981,479","4,046,705"
(주)노루페인트,090350,2021/12,"730,931,676","598,878,502","132,053,175","25,525,165","24,018,930","14,445,731","3,573,767"
(주)노루페인트,090350,2022/12,"753,255,210","614,969,630","138,285,580","26,100,359","17,779,742","11,548,262","3,681,071"
(주)노루페인트,090350,2023/12,"780,507,251","617,893,163","162,614,088","41,882,596","37,340,286","27,866,551","3,463,475"
(주)노루페인트,090350,2024/12,"793,847,292","623,689,094","170,158,198","43,664,633","46,087,089","35,165,884","2,515,301"
(주)노루페인트,090350,2025/12,"771,052,154","613,156,556","157,895,597","30,180,701","28,913,193","16,461,367","2,075,939"
(주)노루홀딩스,000320,2013/12,"613,234,216","467,808,864","145,425,352","22,821,706","40,441,376","35,979,220","12,602,665"
(주)노루홀딩스,000320,2014/12,"669,995,655","495,810,961","174,184,694","33,741,697","46,546,748","37,093,086","11,592,635"
(주)노루홀딩스,000320,2015/12,"683,481,222","494,360,225","189,120,997","27,230,575","111,852,219","88,213,849","9,321,245"
(주)노루홀딩스,000320,2016/12,"690,144,458","496,197,972","193,946,486","22,703,393","34,889,559","20,862,481","8,433,073"
(주)노루홀딩스,000320,2017/12,"771,302,006","576,119,198","195,182,808","17,260,449","86,727,802","61,978,338","7,156,522"
(주)노루홀딩스,000320,2018/12,"835,993,399","652,800,939","183,192,460","10,236,607","13,748,590","2,664,076","7,169,108"
(주)노루홀딩스,000320,2019/12,"884,292,309","674,244,549","210,047,760","25,013,197","34,608,704","19,914,490","7,435,834"
(주)노루홀딩스,000320,2020/12,"848,027,491","642,585,277","205,442,213","35,782,037","43,720,088","29,097,478","7,074,029"
(주)노루홀딩스,000320,2021/12,"955,214,024","766,606,951","188,607,072","26,659,686","26,768,755","10,707,790","6,182,138"
(주)노루홀딩스,000320,2022/12,"1,037,899,570","827,162,910","210,736,660","29,976,024","41,994,647","33,390,807","6,668,437"
(주)노루홀딩스,000320,2023/12,"1,214,616,530","923,480,126","291,136,404","67,435,855","68,926,554","51,679,440","6,787,549"
(주)노루홀딩스,000320,2024/12,"1,247,877,697","940,057,781","307,819,916","72,554,698","103,473,747","82,067,736","6,123,664"
(주)노루홀딩스,000320,2025/12,"1,239,267,844","939,624,931","299,642,913","64,507,993","81,874,083","58,541,894","4,846,562"
(주)녹십자,006280,2013/12,"888,168,207","613,274,391","274,893,816","78,808,461","91,029,843","72,027,708","1,790,444"
(주)녹십자,006280,2014/12,"975,327,106","664,827,551","310,499,555","96,965,896","116,651,079","86,789,123","4,638,272"
(주)녹십자,006280,2015/12,"1,047,812,247","708,815,564","338,996,684","91,680,270","128,887,370","95,687,082","5,015,000"
(주)녹십자,006280,2016/12,"1,197,903,918","845,825,581","352,078,338","78,451,576","79,510,723","65,152,451","5,386,000"
(주)녹십자,006280,2017/12,"1,287,916,286","921,112,428","366,803,859","90,297,778","72,151,715","56,711,043","6,304,000"
(주)녹십자,006280,2018/12,"1,334,877,810","989,010,126","345,867,684","50,150,708","50,151,257","34,249,900","7,613,244"
(주)녹십자,006280,2019/12,"1,369,709,727","997,394,419","372,315,308","40,254,540","-6,141,515","-11,287,400","9,608,680"
(주)녹십자,006280,2020/12,"1,504,115,279","1,063,488,669","440,626,609","50,252,526","104,473,503","89,270,741","10,354,000"
(주)녹십자,006280,2021/12,"1,537,825,750","1,017,232,478","520,593,272","73,661,621","172,559,286","136,949,879","12,501,000"
(주)녹십자,006280,2022/12,"1,711,312,740","1,129,508,276","581,804,463","81,263,666","85,727,860","69,414,785","18,392,691"
(주)녹십자,006280,2023/12,"1,626,643,816","1,142,011,053","484,632,763","34,436,170","-27,134,763","-19,808,731","28,483,187"
(주)녹십자,006280,2024/12,"1,679,891,941","1,197,959,661","481,932,280","32,107,348","-41,109,729","-42,637,065","40,439,237"
(주)녹십자,006280,2025/12,"1,991,279,094","1,437,159,055","554,120,039","69,149,857","-35,331,026","-29,685,159","50,297,235"
(주)녹십자홀딩스,005250,2013/12,"938,298,393","639,263,345","299,035,048","94,901,863","108,706,537","80,790,983","6,712,961"
(주)녹십자홀딩스,005250,2014/12,"1,044,768,160","707,447,542","337,320,618","115,192,884","140,073,109","101,469,183","9,187,000"
(주)녹십자홀딩스,005250,2015/12,"1,132,876,997","763,273,323","369,603,674","107,609,076","156,972,798","112,848,610","9,476,000"
(주)녹십자홀딩스,005250,2016/12,"1,354,466,206","961,698,365","392,767,841","99,255,538","99,964,017","74,263,537","11,254,099"
(주)녹십자홀딩스,005250,2017/12,"1,465,489,007","1,053,201,532","412,287,475","111,971,957","96,145,770","70,728,142","13,818,316"
(주)녹십자홀딩스,005250,2018/12,"1,548,714,795","1,142,160,627","406,554,168","49,332,045","43,188,571","19,378,934","17,552,767"
(주)녹십자홀딩스,005250,2019/12,"1,524,799,074","1,095,011,572","429,787,502","30,379,584","-13,760,408","-30,476,552","18,403,000"
(주)녹십자홀딩스,005250,2020/12,"1,719,325,650","1,189,034,759","530,290,892","70,732,030","107,919,400","179,995,784","24,344,159"
(주)녹십자홀딩스,005250,2021/12,"1,840,558,603","1,212,017,419","628,541,184","86,244,225","180,012,861","127,657,537","27,525,000"
(주)녹십자홀딩스,005250,2022/12,"2,079,559,971","1,381,223,254","698,336,717","71,159,596","29,629,472","58,897,359","36,475,000"
(주)녹십자홀딩스,005250,2023/12,"2,057,935,705","1,454,352,953","603,582,752","-16,437,917","-81,109,544","-72,793,910","53,104,000"
(주)녹십자홀딩스,005250,2024/12,"2,204,855,223","1,584,496,363","620,358,860","-10,716,124","42,522,141","-11,089,573","66,565,341"
(주)녹십자홀딩스,005250,2025/12,"2,451,476,281","1,768,733,360","682,742,921","36,227,418","-53,443,210","-41,819,514","72,001,595"
(주)농심,004370,2013/12,"2,086,651,379","1,500,535,418","586,115,961","92,602,717","118,060,188","86,896,539","2,623,241"
(주)농심,004370,2014/12,"2,041,702,670","1,456,355,029","585,347,641","73,543,113","97,329,800","64,454,972","1,977,335"
(주)농심,004370,2015/12,"2,181,623,581","1,509,622,908","672,000,673","118,287,933","153,524,944","117,412,116","1,920,829"
(주)농심,004370,2016/12,"2,217,015,272","1,503,710,527","713,304,746","89,702,884","233,293,200","199,229,661","3,337,820"
(주)농심,004370,2017/12,"2,208,260,640","1,473,891,444","734,369,195","96,383,976","119,433,710","90,685,629","2,878,350"
(주)농심,004370,2018/12,"2,236,436,215","1,564,692,859","671,743,356","88,559,996","112,322,317","84,301,647","3,646,219"
(주)농심,004370,2019/12,"2,343,942,952","1,626,034,453","717,908,499","78,816,049","103,491,939","71,068,947","5,702,945"
(주)농심,004370,2020/12,"2,639,795,633","1,802,599,873","837,195,761","160,297,492","190,552,284","149,048,288","3,912,028"
(주)농심,004370,2021/12,"2,662,982,988","1,844,870,907","818,112,081","106,139,721","136,816,918","99,637,363","1,961,879"
(주)농심,004370,2022/12,"3,129,065,208","2,229,502,633","899,562,575","112,172,857","158,840,599","116,033,570","3,067,828"
(주)농심,004370,2023/12,"3,410,559,367","2,375,319,699","1,035,239,668","212,064,743","231,128,413","171,469,225","3,865,576"
(주)농심,004370,2024/12,"3,438,730,858","2,473,188,669","965,542,189","163,073,932","217,815,906","157,630,314","6,082,805"
(주)농심,004370,2025/12,"3,514,315,500","2,495,381,083","1,018,934,417","183,933,032","218,127,846","170,054,450","8,320,120"
(주)농심홀딩스,072710,2013/12,"357,018,441","271,323,548","85,694,893","52,689,304","49,943,292","48,857,107","3,784,465"
(주)농심홀딩스,072710,2014/12,"387,375,241","315,866,369","71,508,873","31,698,775","27,569,082","25,646,283","4,303,830"
(주)농심홀딩스,072710,2015/12,"449,116,217","351,517,218","97,598,998","55,682,329","51,418,351","47,616,483","3,805,711"
(주)농심홀딩스,072710,2016/12,"497,827,569","365,938,979","131,888,589","86,852,708","84,316,803","79,394,495","3,677,869"
(주)농심홀딩스,072710,2017/12,"496,615,431","402,928,415","93,687,016","47,059,611","47,393,508","40,697,627","2,837,529"
(주)농심홀딩스,072710,2018/12,"543,242,596","454,577,658","88,664,938","41,106,516","39,037,187","46,770,181","3,081,239"
(주)농심홀딩스,072710,2019/12,"536,687,272","459,271,528","77,415,744","41,256,827","39,581,797","36,622,341","3,420,775"
(주)농심홀딩스,072710,2020/12,"583,574,734","466,896,072","116,678,661","74,003,515","73,161,831","68,454,176","2,508,973"
(주)농심홀딩스,072710,2021/12,"641,495,586","538,714,381","102,781,205","55,765,471","54,329,897","49,163,435","1,889,774"
(주)농심홀딩스,072710,2022/12,"674,579,201","568,654,687","105,924,515","52,812,908","48,517,369","34,206,191","3,658,611"
(주)농심홀딩스,072710,2023/12,"769,496,372","637,145,799","132,350,573","75,309,846","73,242,843","67,264,055","6,999,170"
(주)농심홀딩스,072710,2024/12,"798,272,530","651,287,861","146,984,670","86,638,899","82,834,002","74,850,328","6,921,840"
(주)농심홀딩스,072710,2025/12,"858,816,121","700,235,509","158,580,612","81,116,780","121,476,392","114,580,782","6,910,937"
(주)다우기술,023590,2013/12,"752,246,696","499,335,780","252,910,916","81,203,508","83,618,513","54,080,871","5,512,044"
